"Wavelength","Transmittance"
3429,86.552221
3430,86.583649
3430,86.711622
3430,86.607439
3431,86.60803
3431,86.758054
3431,86.659241
3432,86.633005
3432,86.807935
3432,86.706771
3433,86.668
3433,86.860409
3433,86.752319
3434,86.718365
3434,86.91406
3434,86.797517
3435,86.780694
3435,86.965733
3435,86.842263
3436,86.843892
3436,87.011674
3436,86.886411
3437,86.897537
3437,87.051036
3437,86.930683
3438,86.940167
3438,87.087662
3438,86.975176
3439,86.977781
3439,87.127011
3439,87.017802
3440,87.014748
3440,87.171197
3440,87.055804
3441,87.0498
3441,87.218557
3441,87.089681
3442,87.082077
3442,87.268108
3442,87.124738
3443,87.116882
3443,87.321761
3443,87.167154
3444,87.161193
3444,87.379848
3444,87.218101
3445,87.215571
3445,87.436756
3445,87.272906
3446,87.274511
3446,87.484657
3446,87.326227
3447,87.333802
3447,87.521989
3447,87.37676
3448,87.393803
3448,87.55596
3448,87.426559
3449,87.455823
3449,87.595906
3449,87.477777
3450,87.519049
3450,87.646144
3450,87.531599
3451,87.581111
3451,87.705238
3451,87.588199
3452,87.637826
3452,87.768349
3452,87.644466
3453,87.68274
3453,87.828729
3453,87.693082
3454,87.712167
3454,87.880846
3454,87.728447
3455,87.732908
3455,87.925463
3455,87.754927
3456,87.760801
3456,87.970112
3456,87.785781
3457,87.807439
3457,88.021805
3457,87.831302
3458,87.86943
3458,88.080066
3458,87.889679
3459,87.932662
3459,88.138872
3459,87.950749
3460,87.986345
3460,88.194247
3460,88.006644
3461,88.031522
3461,88.247702
3461,88.056898
3462,88.077464
3462,88.302731
3462,88.105302
3463,88.132414
3463,88.360479
3463,88.155667
3464,88.197315
3464,88.419309
3464,88.210399
3465,88.266328
3465,88.476824
3465,88.269735
3466,88.332005
3466,88.530598
3466,88.330442
3467,88.390069
3467,88.577768
3467,88.386648
3468,88.440379
3468,88.616264
3468,88.434287
3469,88.485151
3469,88.648187
3469,88.475598
3470,88.527792
3470,88.681517
3470,88.518725
3471,88.572759
3471,88.726458
3471,88.57218
3472,88.623844
3472,88.787893
3472,88.638507
3473,88.681046
3473,88.860706
3473,88.712226
3474,88.739939
3474,88.932885
3474,88.78352
3475,88.795046
3475,88.993417
3475,88.844404
3476,88.844002
3476,89.038384
3476,88.893067
3477,88.888928
3477,89.071972
3477,88.934396
3478,88.934913
3478,89.103774
3478,88.97742
3479,88.986887
3479,89.144135
3479,89.030504
3480,89.04563
3480,89.198635
3480,89.095259
3481,89.105681
3481,89.264676
3481,89.16367
3482,89.158661
3482,89.333749
3482,89.223535
3483,89.200591
3483,89.397805
3483,89.269274
3484,89.236029
3484,89.453569
3484,89.306528
3485,89.274305
3485,89.501746
3485,89.344361
3486,89.322229
3486,89.545293
3486,89.385221
3487,89.379674
3487,89.589191
3487,89.424883
3488,89.440487
3488,89.638607
3488,89.46142
3489,89.497794
3489,89.694679
3489,89.501244
3490,89.54996
3490,89.75325
3490,89.554535
3491,89.601791
3491,89.809742
3491,89.625336
3492,89.659099
3492,89.864186
3492,89.707015
3493,89.72263
3493,89.919795
3493,89.787017
3494,89.787804
3494,89.977845
3494,89.855761
3495,89.849135
3495,90.035886
3495,89.912378
3496,89.903766
3496,90.090768
3496,89.963171
3497,89.95239
3497,90.142152
3497,90.014899
3498,89.999495
3498,90.193262
3498,90.069307
3499,90.051617
3499,90.248823
3499,90.123696
3500,90.111661
3500,90.311516
3500,90.175525
3501,90.174624
3501,90.378967
3501,90.225206
3502,90.23235
3502,90.444332
3502,90.275071
3503,90.28409
3503,90.50214
3503,90.327353
3504,90.338561
3504,90.554471
3504,90.383899
3505,90.402815
3505,90.6094
3505,90.446307
3506,90.472987
3506,90.671793
3506,90.514191
3507,90.540068
3507,90.737467
3507,90.58318
3508,90.600945
3508,90.79728
3508,90.646255
3509,90.660092
3509,90.846192
3509,90.69897
3510,90.722197
3510,90.888624
3510,90.744332
3511,90.786318
3511,90.935065
3511,90.790584
3512,90.847194
3512,90.99267
3512,90.842209
3513,90.89991
3513,91.058808
3513,90.89487
3514,90.942847
3514,91.123729
3514,90.941444
3515,90.978769
3515,91.178983
3515,90.981513
3516,91.014261
3516,91.224002
3516,91.022614
3517,91.056403
3517,91.266064
3517,91.071965
3518,91.108474
3518,91.314588
3518,91.129103
3519,91.168602
3519,91.374003
3519,91.187852
3520,91.232612
3520,91.440076
3520,91.244182
3521,91.297749
3521,91.503143
3521,91.299756
3522,91.363938
3522,91.555689
3522,91.357924
3523,91.432116
3523,91.598211
3523,91.418456
3524,91.501365
3524,91.63833
3524,91.477966
3525,91.567785
3525,91.684705
3525,91.535256
3526,91.626893
3526,91.741013
3526,91.594089
3527,91.677555
3527,91.804336
3527,91.658696
3528,91.723261
3528,91.867281
3528,91.727157
3529,91.769439
3529,91.922722
3529,91.791433
3530,91.819719
3530,91.970196
3530,91.845679
3531,91.874509
3531,92.018177
3531,91.892858
3532,91.931964
3532,92.076984
3532,91.941155
3533,91.989381
3533,92.147391
3533,91.994626
3534,92.044267
3534,92.218255
3534,92.049713
3535,92.09512
3535,92.277016
3535,92.100582
3536,92.142008
3536,92.322387
3536,92.146412
3537,92.187186
3537,92.365282
3537,92.192855
3538,92.235458
3538,92.417511
3538,92.247317
3539,92.292143
3539,92.481368
3539,92.313122
3540,92.358153
3540,92.550175
3540,92.387021
3541,92.426778
3541,92.616126
3541,92.460719
3542,92.487659
3542,92.676228
3542,92.525329
3543,92.536116
3543,92.73305
3543,92.576966
3544,92.578261
3544,92.791153
3544,92.619292
3545,92.625631
3545,92.852135
3545,92.660181
3546,92.684271
3546,92.912652
3546,92.704982
3547,92.749388
3547,92.968032
3547,92.752661
3548,92.810816
3548,93.017408
3548,92.798369
3549,92.862541
3549,93.062993
3549,92.839033
3550,92.906939
3550,93.105769
3550,92.877136
3551,92.951688
3551,93.145247
3551,92.920073
3552,93.003366
3552,93.184008
3552,92.975902
3553,93.062111
3553,93.22885
3553,93.047547
3554,93.121795
3554,93.284496
3554,93.129513
3555,93.176216
3555,93.347503
3555,93.210713
3556,93.224192
3556,93.409186
3556,93.281099
3557,93.267811
3557,93.463777
3557,93.336057
3558,93.308336
3558,93.511744
3558,93.376755
3559,93.346298
3559,93.556357
3559,93.409136
3560,93.38457
3560,93.599542
3560,93.44205
3561,93.428013
3561,93.641789
3561,93.483427
3562,93.47907
3562,93.684873
3562,93.535816
3563,93.535719
3563,93.732533
3563,93.595479
3564,93.595218
3564,93.788077
3564,93.656728
3565,93.658324
3565,93.852284
3565,93.717137
3566,93.727461
3566,93.924144
3566,93.777724
3567,93.799412
3567,94.001053
3567,93.837479
3568,93.862436
3568,94.07646
3568,93.890021
3569,93.906747
3569,94.140949
3569,93.928936
3570,93.937434
3570,94.189545
3570,93.956021
3571,93.970818
3571,94.226711
3571,93.982382
3572,94.018838
3572,94.262275
3572,94.020505
3573,94.079802
3573,94.30313
3573,94.075149
3574,94.142902
3574,94.349444
3574,94.140872
3575,94.200145
3575,94.398606
3575,94.207574
3576,94.251825
3576,94.449255
3576,94.267929
3577,94.300438
3577,94.499664
3577,94.320877
3578,94.344541
3578,94.545971
3578,94.370267
3579,94.382287
3579,94.585793
3579,94.421408
3580,94.41812
3580,94.622992
3580,94.477053
3581,94.460549
3581,94.665536
3581,94.53479
3582,94.513564
3582,94.717984
3582,94.589304
3583,94.574042
3583,94.778143
3583,94.638299
3584,94.637791
3584,94.841034
3584,94.685314
3585,94.704366
3585,94.903577
3585,94.735367
3586,94.773947
3586,94.963705
3586,94.787931
3587,94.841796
3587,95.017908
3587,94.835481
3588,94.899096
3588,95.062375
3588,94.871973
3589,94.940508
3589,95.097305
3589,94.901934
3590,94.968999
3590,95.127151
3590,94.93529
3591,94.993083
3591,95.156873
3591,94.976554
3592,95.022148
3592,95.191184
3592,95.024623
3593,95.061951
3593,95.23374
3593,95.075717
3594,95.111736
3594,95.285043
3594,95.12546
3595,95.16346
3595,95.341411
3595,95.17134
3596,95.206223
3596,95.397022
3596,95.213785
3597,95.234405
3597,95.446807
3597,95.25444
3598,95.252113
3598,95.488601
3598,95.294794
3599,95.269144
3599,95.52347
3599,95.336694
3600,95.294582
3600,95.554381
3600,95.38247
3601,95.333683
3601,95.586635
3601,95.432889
3602,95.387685
3602,95.626086
3602,95.485556
3603,95.4538
3603,95.675005
3603,95.536792
3604,95.525455
3604,95.730144
3604,95.584485
3605,95.594378
3605,95.785868
3605,95.62866
3606,95.654393
3606,95.836475
3606,95.669862
3607,95.704842
3607,95.879077
3607,95.708468
3608,95.751072
3608,95.917229
3608,95.746341
3609,95.799826
3609,95.960829
3609,95.788085
3610,95.851552
3610,96.016392
3610,95.837055
3611,95.8998
3611,96.077753
3611,95.890386
3612,95.939811
3612,96.132195
3612,95.941603
3613,95.974891
3613,96.175022
3613,95.987026
3614,96.014066
3614,96.215157
3614,96.028973
3615,96.063145
3615,96.264605
3615,96.073084
3616,96.118437
3616,96.323734
3616,96.122116
3617,96.170397
3617,96.380407
3617,96.173746
3618,96.211501
3618,96.422415
3618,96.223095
3619,96.241466
3619,96.449187
3619,96.265565
3620,96.266977
3620,96.472634
3620,96.299254
3621,96.295129
3621,96.505374
3621,96.325972
3622,96.328853
3622,96.548853
3622,96.350204
3623,96.369805
3623,96.597584
3623,96.379299
3624,96.419487
3624,96.64928
3624,96.420409
3625,96.476955
3625,96.705382
3625,96.475089
3626,96.538346
3626,96.763902
3626,96.538425
3627,96.598509
3627,96.816
3627,96.603453
3628,96.652392
3628,96.853314
3628,96.664407
3629,96.697972
3629,96.882376
3629,96.717243
3630,96.736684
3630,96.922333
3630,96.760926
3631,96.767953
3631,96.975286
3631,96.795275
3632,96.792752
3632,97.022237
3632,96.820323
3633,96.819961
3633,97.055312
3633,96.84306
3634,96.858709
3634,97.085549
3634,96.872992
3635,96.910394
3635,97.124973
3635,96.913885
3636,96.969314
3636,97.17419
3636,96.963709
3637,97.028031
3637,97.225467
3637,97.019013
3638,97.081821
3638,97.274745
3638,97.076807
3639,97.129502
3639,97.324898
3639,97.133157
3640,97.172805
3640,97.378186
3640,97.183917
3641,97.215222
3641,97.431848
3641,97.228422
3642,97.259364
3642,97.482134
3642,97.27077
3643,97.304236
3643,97.528859
3643,97.315674
3644,97.346362
3644,97.573816
3644,97.363951
3645,97.384755
3645,97.619398
3645,97.413481
3646,97.423801
3646,97.670258
3646,97.463081
3647,97.470536
3647,97.733014
3647,97.513825
3648,97.528106
3648,97.809383
3648,97.566732
3649,97.591182
3649,97.887121
3649,97.620477
3650,97.651135
3650,97.946356
3650,97.67364
3651,97.704551
3651,97.982266
3651,97.726314
3652,97.751976
3652,98.010052
3652,97.775784
3653,97.794684
3653,98.043249
3653,97.818959
3654,97.835075
3654,98.083209
3654,97.85902
3655,97.874511
3655,98.12455
3655,97.901277
3656,97.9129
3656,98.163097
3656,97.946263
3657,97.951922
3657,98.201312
3657,97.990923
3658,97.994373
3658,98.244699
3658,98.034925
3659,98.039977
3659,98.293156
3659,98.081659
3660,98.086331
3660,98.342431
3660,98.134071
3661,98.132074
3661,98.390261
3661,98.19163
3662,98.177717
3662,98.436346
3662,98.250453
3663,98.22529
3663,98.481809
3663,98.306193
3664,98.276188
3664,98.528329
3664,98.356763
3665,98.329322
3665,98.577717
3665,98.402325
3666,98.382292
3666,98.630843
3666,98.444223
3667,98.43406
3667,98.687491
3667,98.485206
3668,98.485448
3668,98.745471
3668,98.529032
3669,98.536042
3669,98.799238
3669,98.576549
3670,98.582659
3670,98.843362
3670,98.621532
3671,98.621247
3671,98.881143
3671,98.654992
3672,98.649993
3672,98.920609
3672,98.675907
3673,98.673106
3673,98.961291
3673,98.695569
3674,98.69902
3674,98.997544
3674,98.731175
3675,98.731798
3675,99.027266
3675,98.78922
3676,98.768657
3676,99.05499
3676,98.853925
3677,98.801559
3677,99.085441
3677,98.900982
3678,98.824229
3678,99.112679
3678,98.923908
3679,98.842901
3679,99.131515
3679,98.935911
3680,98.872118
3680,99.154492
3680,98.952686
3681,98.917877
3681,99.194081
3681,98.978348
3682,98.972547
3682,99.24276
3682,99.008427
3683,99.02371
3683,99.28288
3683,99.038916
3684,99.065906
3684,99.310274
3684,99.069895
3685,99.103032
3685,99.33769
3685,99.102546
3686,99.140926
3686,99.375723
3686,99.136749
3687,99.179468
3687,99.419653
3687,99.171768
3688,99.211825
3688,99.455175
3688,99.206554
3689,99.232446
3689,99.474787
3689,99.23868
3690,99.244912
3690,99.485425
3690,99.266137
3691,99.256627
3691,99.497969
3691,99.28977
3692,99.268983
3692,99.515479
3692,99.3105
3693,99.279727
3693,99.53561
3693,99.327705
3694,99.289162
3694,99.555161
3694,99.341297
3695,99.300308
3695,99.57009
3695,99.353208
3696,99.316021
3696,99.578532
3696,99.366902
3697,99.337233
3697,99.585285
3697,99.3859
3698,99.363279
3698,99.598915
3698,99.411689
3699,99.392002
3699,99.621811
3699,99.441972
3700,99.419553
3700,99.647644
3700,99.470685
3701,99.441333
3701,99.670229
3701,99.490399
3702,99.455717
3702,99.689768
3702,99.49799
3703,99.466257
3703,99.709391
3703,99.498343
3704,99.47717
3704,99.728125
3704,99.499308
3705,99.487939
3705,99.740398
3705,99.504242
3706,99.494596
3706,99.742825
3706,99.511832
3707,99.495026
3707,99.739053
3707,99.519654
3708,99.491814
3708,99.737291
3708,99.525574
3709,99.490759
3709,99.743311
3709,99.528051
3710,99.496247
3710,99.756453
3710,99.527868
3711,99.508255
3711,99.772474
3711,99.529963
3712,99.523578
3712,99.788948
3712,99.540848
3713,99.538328
3713,99.805577
3713,99.560334
3714,99.549353
3714,99.820404
3714,99.578919
3715,99.557239
3715,99.829486
3715,99.589528
3716,99.56725
3716,99.832196
3716,99.596194
3717,99.584013
3717,99.832772
3717,99.607225
3718,99.6065
3718,99.836829
3718,99.625508
3719,99.628169
3719,99.846081
3719,99.646222
3720,99.642855
3720,99.856398
3720,99.661802
3721,99.651437
3721,99.863882
3721,99.668268
3722,99.661715
3722,99.87065
3722,99.667622
3723,99.68001
3723,99.882132
3723,99.665445
3724,99.703234
3724,99.899891
3724,99.666619
3725,99.721104
3725,99.917587
3725,99.673142
3726,99.726594
3726,99.927596
3726,99.684476
3727,99.722908
3727,99.931963
3727,99.698669
3728,99.719757
3728,99.941668
3728,99.713902
3729,99.724092
3729,99.961052
3729,99.73014
3730,99.735154
3730,99.98102
3730,99.748777
3731,99.74585
3731,99.989536
3731,99.769336
3732,99.747461
3732,99.983199
3732,99.786681
3733,99.736555
3733,99.969842
3733,99.794359
3734,99.71986
3734,99.95988
3734,99.792302
3735,99.710567
3735,99.957681
3735,99.78846
3736,99.717443
3736,99.964235
3736,99.790395
3737,99.735112
3737,99.978854
3737,99.796453
3738,99.747731
3738,99.991926
3738,99.797096
3739,99.745027
3739,99.990593
3739,99.785239
3740,99.730539
3740,99.977392
3740,99.762821
3741,99.715355
3741,99.971787
3741,99.737728
3742,99.707539
3742,99.985952
3742,99.718649
3743,99.707046
3743,100.008142
3743,99.712513
3744,99.710794
3744,100.019337
3744,99.721382
3745,99.723105
3745,100.028162
3745,99.740924
3746,99.747168
3746,100.058052
3746,99.762876
3747,99.77188
3747,100.097003
3747,99.779413
3748,99.785834
3748,100.115876
3748,99.788153
3749,99.786237
3749,100.108954
3749,99.790437
3750,99.774757
3750,100.087661
3750,99.785773
3751,99.761687
3751,100.066074
3751,99.776689
3752,99.761677
3752,100.051896
3752,99.773569
3753,99.775236
3753,100.044277
3753,99.782931
3754,99.78892
3754,100.038181
3754,99.797434
3755,99.794962
3755,100.03005
3755,99.808293
3756,99.796926
3756,100.020587
3756,99.814609
3757,99.800857
3757,100.014188
3757,99.819129
3758,99.80704
3758,100.01343
3758,99.822862
3759,99.809819
3759,100.01483
3759,99.824904
3760,99.804388
3760,100.013697
3760,99.825721
3761,99.792936
3761,100.013016
3761,99.827506
3762,99.782716
3762,100.018814
3762,99.831194
3763,99.779558
3763,100.027556
3763,99.836391
3764,99.784628
3764,100.029304
3764,99.842767
3765,99.794398
3765,100.02131
3765,99.848691
3766,99.80246
3766,100.011989
3766,99.850068
3767,99.8027
3767,100.008823
3767,99.842744
3768,99.792828
3768,100.008897
3768,99.82631
3769,99.776281
3769,100.005517
3769,99.805168
3770,99.761591
3770,100.000359
3770,99.786963
3771,99.757682
3771,100.002579
3771,99.778867
3772,99.766281
3772,100.014664
3772,99.782398
3773,99.780967
3773,100.026146
3773,99.792687
3774,99.794288
3774,100.026193
3774,99.803655
3775,99.802701
3775,100.015211
3775,99.8119
3776,99.806098
3776,100.001303
3776,99.816946
3777,99.805554
3777,99.991059
3777,99.820013
3778,99.802108
3778,99.988127
3778,99.822125
3779,99.797495
3779,99.996436
3779,99.822985
3780,99.794918
3780,100.017981
3780,99.822425
3781,99.796521
3781,100.045478
3781,99.82189
3782,99.800565
3782,100.064
3782,99.822919
3783,99.803761
3783,100.063229
3783,99.826207
3784,99.804852
3784,100.046402
3784,99.831957
3785,99.804671
3785,100.026563
3785,99.839371
3786,99.804094
3786,100.015447
3786,99.84651
3787,99.802952
3787,100.014718
3787,99.851215
3788,99.801528
3788,100.018733
3788,99.852561
3789,99.801576
3789,100.021907
3789,99.851498
3790,99.804433
3790,100.021879
3790,99.849559
3791,99.80894
3791,100.019885
3791,99.846846
3792,99.812567
3792,100.021368
3792,99.842123
3793,99.814356
3793,100.03261
3793,99.835232
3794,99.814888
3794,100.052267
3794,99.828692
3795,99.813238
3795,100.068153
3795,99.825535
3796,99.807197
3796,100.069234
3796,99.825705
3797,99.798096
3797,100.061411
3797,99.826012
3798,99.792681
3798,100.062151
3798,99.824436
3799,99.797464
3799,100.077317
3799,99.823352
3800,99.812221
3800,100.092219
3800,99.827646
3801,99.830275
3801,100.09103
3801,99.838973
3802,99.845794
3802,100.082527
3802,99.852893
3803,99.857431
3803,100.092333
3803,99.863404
3804,99.864782
3804,100.122255
3804,99.868543
3805,99.86789
3805,100.148768
3805,99.872045
3806,99.866651
3806,100.154583
3806,99.879891
3807,99.858609
3807,100.140662
3807,99.892149
3808,99.843075
3808,100.121027
3808,99.901211
3809,99.823495
3809,100.104009
3809,99.898993
3810,99.805538
3810,100.08519
3810,99.884072
3811,99.795809
3811,100.065472
3811,99.862137
3812,99.798879
3812,100.059045
3812,99.841054
3813,99.813397
3813,100.075998
3813,99.826283
3814,99.831144
3814,100.105515
3814,99.819669
3815,99.840803
3815,100.121846
3815,99.819912
3816,99.837452
3816,100.113888
3816,99.824142
3817,99.828063
3817,100.102257
3817,99.830731
3818,99.821504
3818,100.108194
3818,99.839063
3819,99.818103
3819,100.122044
3819,99.847966
3820,99.81324
3820,100.12165
3820,99.856657
3821,99.805813
3821,100.102667
3821,99.864625
3822,99.803299
3822,100.085361
3822,99.87212
3823,99.811109
3823,100.087452
3823,99.877537
3824,99.822216
3824,100.0961
3824,99.87518
3825,99.828284
3825,100.090656
3825,99.864331
3826,99.828519
3826,100.071621
3826,99.852732
3827,99.827584
3827,100.0568
3827,99.849209
3828,99.831809
3828,100.06146
3828,99.857777
3829,99.843328
3829,100.082525
3829,99.875525
3830,99.857226
3830,100.104381
3830,99.894937
3831,99.865484
3831,100.115375
3831,99.908652
3832,99.864076
3832,100.115796
3832,99.912295
3833,99.857142
3833,100.113846
3833,99.905722
3834,99.853655
3834,100.117085
3834,99.89363
3835,99.859677
3835,100.126657
3835,99.883796
3836,99.873837
3836,100.139019
3836,99.882751
3837,99.888497
3837,100.148034
3837,99.890831
3838,99.894826
3838,100.147186
3838,99.900172
3839,99.88911
3839,100.135072
3839,99.901062
3840,99.87544
3840,100.118014
3840,99.893018
3841,99.86224
3841,100.104712
3841,99.885334
3842,99.856247
3842,100.099004
3842,99.886009
3843,99.859602
3843,100.100117
3843,99.894876
3844,99.86983
3844,100.106404
3844,99.905662
3845,99.881381
3845,100.114828
3845,99.912622
3846,99.888675
3846,100.121898
3846,99.914755
3847,99.889017
3847,100.126545
3847,99.915005
3848,99.883627
3848,100.131575
3848,99.917272
3849,99.8768
3849,100.141797
3849,99.923347
3850,99.87342
3850,100.16135
3850,99.931164
3851,99.874632
3851,100.185735
3851,99.935186
3852,99.875809
3852,100.199953
3852,99.92892
3853,99.871862
3853,100.194616
3853,99.910703
3854,99.869119
3854,100.188209
3854,99.893529
3855,99.875049
3855,100.202144
3855,99.894516
3856,99.879804
3856,100.216973
3856,99.905721
3857,99.876376
3857,100.205917
3857,99.910361
3858,99.872872
3858,100.177337
3858,99.909145
3859,99.874094
3859,100.152067
3859,99.908137
3860,99.873587
3860,100.137107
3860,99.907617
3861,99.860945
3861,100.12631
3861,99.903123
3862,99.833939
3862,100.11267
3862,99.892442
3863,99.803611
3863,100.095289
3863,99.8808
3864,99.788245
3864,100.079972
3864,99.878326
3865,99.799245
3865,100.078003
3865,99.890485
3866,99.830698
3866,100.100425
3866,99.910707
3867,99.864606
3867,100.141958
3867,99.925822
3868,99.885499
3868,100.178542
3868,99.928019
3869,99.887417
3869,100.186939
3869,99.917156
3870,99.873804
3870,100.16838
3870,99.896151
3871,99.854737
3871,100.145639
3871,99.870215
3872,99.838649
3872,100.131823
3872,99.846506
3873,99.828455
3873,100.118414
3873,99.831525
3874,99.826036
3874,100.101073
3874,99.830006
3875,99.832675
3875,100.092242
3875,99.842442
3876,99.845732
3876,100.102726
3876,99.862607
3877,99.859782
3877,100.124206
3877,99.881031
3878,99.871096
3878,100.137603
3878,99.891813
3879,99.87827
3879,100.132139
3879,99.894067
3880,99.880691
3880,100.114424
3880,99.889119
3881,99.879815
3881,100.105227
3881,99.881337
3882,99.879287
3882,100.12097
3882,99.878655
3883,99.881786
3883,100.154982
3883,99.885978
3884,99.88774
3884,100.184035
3884,99.901178
3885,99.895947
3885,100.190489
3885,99.917837
3886,99.904864
3886,100.178305
3886,99.929341
3887,99.913562
3887,100.168378
3887,99.934172
3888,99.92145
3888,100.173606
3888,99.936885
3889,99.928425
3889,100.187001
3889,99.942912
3890,99.933684
3890,100.196077
3890,99.953281
3891,99.934265
3891,100.195078
3891,99.961766
3892,99.928748
3892,100.18558
3892,99.95943
3893,99.920916
3893,100.172085
3893,99.945005
3894,99.916113
3894,100.158208
3894,99.92662
3895,99.916538
3895,100.147878
3895,99.913006
3896,99.921272
3896,100.145691
3896,99.908108
3897,99.927779
3897,100.151697
3897,99.911541
3898,99.93299
3898,100.16051
3898,99.919846
3899,99.934313
3899,100.166195
3899,99.927704
3900,99.930663
3900,100.168991
3900,99.930326
3901,99.922194
3901,100.172219
3901,99.925813
3902,99.910233
3902,100.175466
3902,99.916118
3903,99.897826
3903,100.175156
3903,99.906004
3904,99.889202
3904,100.1715
3904,99.901125
3905,99.886667
3905,100.167896
3905,99.905027
3906,99.887536
3906,100.163652
3906,99.915577
3907,99.88613
3907,100.153257
3907,99.925385
3908,99.879512
3908,100.134772
3908,99.92778
3909,99.869555
3909,100.114182
3909,99.921247
3910,99.860812
3910,100.099842
3910,99.909225
3911,99.857899
3911,100.095827
3911,99.897603
3912,99.863288
3912,100.100496
3912,99.891673
3913,99.875311
3913,100.10942
3913,99.893389
3914,99.887722
3914,100.117844
3914,99.900122
3915,99.892808
3915,100.121136
3915,99.906535
3916,99.886963
3916,100.116931
3916,99.908117
3917,99.874241
3917,100.106694
3917,99.903689
3918,99.863345
3918,100.094619
3918,99.89546
3919,99.859979
3919,100.084111
3919,99.887239
3920,99.862784
3920,100.078367
3920,99.882523
3921,99.866648
3921,100.080825
3921,99.882952
3922,99.867778
3922,100.091374
3922,99.887124
3923,99.865395
3923,100.10336
3923,99.890731
3924,99.860737
3924,100.109096
3924,99.889198
3925,99.855282
3925,100.108077
3925,99.881402
3926,99.848998
3926,100.106286
3926,99.870319
3927,99.840537
3927,100.107169
3927,99.859192
3928,99.830427
3928,100.108656
3928,99.848753
3929,99.823354
3929,100.109462
3929,99.839449
3930,99.825235
3930,100.111672
3930,99.834166
3931,99.837678
3931,100.115596
3931,99.836804
3932,99.855635
3932,100.116628
3932,99.84765
3933,99.871345
3933,100.109942
3933,99.861595
3934,99.880744
3934,100.096949
3934,99.872617
3935,99.885271
3935,100.084634
3935,99.87919
3936,99.888572
3936,100.080436
3936,99.88453
3937,99.892465
3937,100.088564
3937,99.891667
3938,99.895593
3938,100.108302
3938,99.899224
3939,99.895079
3939,100.133044
3939,99.902615
3940,99.889485
3940,100.151829
3940,99.899349
3941,99.880398
3941,100.155716
3941,99.892378
3942,99.870873
3942,100.144267
3942,99.887396
3943,99.862622
3943,100.12585
3943,99.887224
3944,99.855457
3944,100.110816
3944,99.889816
3945,99.849621
3945,100.103754
3945,99.891406
3946,99.847945
3946,100.103134
3946,99.890822
3947,99.854228
3947,100.106681
3947,99.88997
3948,99.869311
3948,100.114569
3948,99.890953
3949,99.888943
3949,100.126773
3949,99.893521
3950,99.905883
3950,100.139488
3950,99.895143
3951,99.914273
3951,100.14635
3951,99.893151
3952,99.911954
3952,100.143261
3952,99.886829
3953,99.89971
3953,100.131267
3953,99.878069
3954,99.880157
3954,100.115209
3954,99.870118
3955,99.858384
3955,100.100604
3955,99.865662
3956,99.842345
3956,100.091253
3956,99.865823
3957,99.839532
3957,100.088323
3957,99.87016
3958,99.851144
3958,100.090246
3958,99.877052
3959,99.869673
3959,100.093743
3959,99.884403
3960,99.883326
3960,100.095893
3960,99.890503
3961,99.883639
3961,100.096215
3961,99.894347
3962,99.869705
3962,100.096311
3962,99.895005
3963,99.847515
3963,100.097176
3963,99.891449
3964,99.826744
3964,100.097903
3964,99.884021
3965,99.816606
3965,100.097283
3965,99.875686
3966,99.821347
3966,100.095599
3966,99.870998
3967,99.83729
3967,100.093786
3967,99.873177
3968,99.854901
3968,100.092017
3968,99.881791
3969,99.865384
3969,100.090242
3969,99.892676
3970,99.86646
3970,100.089476
3970,99.899843
3971,99.862135
3971,100.091316
3971,99.898692
3972,99.857645
3972,100.095946
3972,99.889182
3973,99.855563
3973,100.101592
3973,99.876795
3974,99.855927
3974,100.106445
3974,99.869293
3975,99.85838
3975,100.110549
3975,99.871063
3976,99.862825
3976,100.115187
3976,99.880159
3977,99.868156
3977,100.12023
3977,99.890597
3978,99.871788
3978,100.122871
3978,99.897501
3979,99.871815
3979,100.119976
3979,99.900201
3980,99.869606
3980,100.112282
3980,99.901442
3981,99.869136
3981,100.105447
3981,99.904741
3982,99.872863
3982,100.105299
3982,99.912201
3983,99.878921
3983,100.111656
3983,99.923403
3984,99.883209
3984,100.117813
3984,99.934844
3985,99.883997
3985,100.116982
3985,99.940542
3986,99.883579
3986,100.108916
3986,99.935088
3987,99.885607
3987,100.099598
3987,99.918152
3988,99.891754
3988,100.094877
3988,99.8965
3989,99.900584
3989,100.09497
3989,99.879966
3990,99.908402
3990,100.095387
3990,99.873657
3991,99.911141
3991,100.09271
3991,99.874202
3992,99.906983
3992,100.088737
3992,99.874446
3993,99.898551
3993,100.089015
3993,99.87202
3994,99.892009
3994,100.097784
3994,99.872125
3995,99.897901
3995,100.118054
3995,99.890546
3996,99.905746
3996,100.139129
3996,99.909894
3997,99.91344
3997,100.157579
3997,99.930303
3998,99.911973
3998,100.168803
3998,99.938833
3999,99.896771
3999,100.170225
3999,99.927921
4000,99.87129
4000,100.161175
4000,99.901471
